FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
18JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,15,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,17,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Público,60,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,26,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,17,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Público,28,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,12,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Público,32,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,11,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,10,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Público,24,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,9,0,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,13,0,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Público,29,24,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,5,0,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Público,14,15,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,37,0,,0
19JAN2021:00:00:00,31 a 40,F,Sputnik,Público,62,69,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,13,0,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Público,25,41,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,20,0,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Público,47,75,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,0,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,9,0,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Público,33,50,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,8,0,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Público,34,44,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,9,0,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Público,30,31,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
19JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,2,,0
20JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,13,0,,0
20JAN2021:00:00:00,30 o menos,F,Sputnik,Público,11,62,,0
20JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,8,0,,0
20JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,3,0,,0
20JAN2021:00:00:00,30 o menos,M,Sputnik,Público,2,24,,0
20JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,,0
20JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,17,0,,0
20JAN2021:00:00:00,31 a 40,F,Sputnik,Público,23,103,,0
20JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,0,,0
20JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,8,0,,0
20JAN2021:00:00:00,31 a 40,M,Sputnik,Público,13,81,,0
20JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,6,0,,0
20JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,19,0,,0
20JAN2021:00:00:00,41 a 50,F,Sputnik,Público,24,103,,0
20JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,11,0,,0
20JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,5,0,,0
20JAN2021:00:00:00,41 a 50,M,Sputnik,Público,8,66,,0
20JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,8,0,,0
20JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,12,0,,0
20JAN2021:00:00:00,51 a 60,F,Sputnik,Público,6,68,,0
20JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,11,0,,0
20JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,5,0,,0
20JAN2021:00:00:00,51 a 60,M,Sputnik,Público,8,46,,0
29DEC2020:00:00:00,30 o menos,F,Sputnik,Público,68,0,,0
29DEC2020:00:00:00,30 o menos,M,Sputnik,Público,38,0,,0
29DEC2020:00:00:00,31 a 40,F,Sputnik,Público,125,0,,0
29DEC2020:00:00:00,31 a 40,M,Sputnik,Público,92,0,,0
29DEC2020:00:00:00,41 a 50,F,Sputnik,Público,132,0,,0
29DEC2020:00:00:00,41 a 50,M,Sputnik,Público,79,0,,0
29DEC2020:00:00:00,51 a 60,F,Sputnik,Público,82,0,,0
29DEC2020:00:00:00,51 a 60,M,Sputnik,Público,49,0,,0
29DEC2020:00:00:00,61 a 70,F,Sputnik,Público,2,0,,0
29DEC2020:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
30DEC2020:00:00:00,30 o menos,F,Sputnik,Público,98,0,,0
30DEC2020:00:00:00,30 o menos,M,Sputnik,Público,45,0,,0
30DEC2020:00:00:00,31 a 40,F,Sputnik,Público,141,0,,0
30DEC2020:00:00:00,31 a 40,M,Sputnik,Público,106,0,,0
30DEC2020:00:00:00,41 a 50,F,Sputnik,Público,147,0,,0
30DEC2020:00:00:00,41 a 50,M,Sputnik,Público,90,0,,0
30DEC2020:00:00:00,51 a 60,F,Sputnik,Público,91,0,,0
30DEC2020:00:00:00,51 a 60,M,Sputnik,Público,56,0,,0
30DEC2020:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
30DEC2020:00:00:00,61 a 70,M,Sputnik,Público,2,0,,0
31DEC2020:00:00:00,30 o menos,F,Sputnik,Público,3,0,,0
31DEC2020:00:00:00,30 o menos,M,Sputnik,Público,7,0,,0
31DEC2020:00:00:00,31 a 40,F,Sputnik,Público,16,0,,0
31DEC2020:00:00:00,31 a 40,M,Sputnik,Público,12,0,,0
31DEC2020:00:00:00,41 a 50,F,Sputnik,Público,15,0,,0
31DEC2020:00:00:00,41 a 50,M,Sputnik,Público,12,0,,0
31DEC2020:00:00:00,51 a 60,F,Sputnik,Público,7,0,,0
31DEC2020:00:00:00,51 a 60,M,Sputnik,Público,6,0,,0
31DEC2020:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
02JAN2021:00:00:00,30 o menos,F,Sputnik,Público,28,0,,0
02JAN2021:00:00:00,30 o menos,M,Sputnik,Público,14,0,,0
02JAN2021:00:00:00,31 a 40,F,Sputnik,Público,93,0,,0
02JAN2021:00:00:00,31 a 40,M,Sputnik,Público,54,0,,0
02JAN2021:00:00:00,41 a 50,F,Sputnik,Público,66,0,,0
02JAN2021:00:00:00,41 a 50,M,Sputnik,Público,47,0,,0
02JAN2021:00:00:00,51 a 60,F,Sputnik,Público,51,0,,0
02JAN2021:00:00:00,51 a 60,M,Sputnik,Público,23,0,,0
02JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
02JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
03JAN2021:00:00:00,30 o menos,F,Sputnik,Público,14,0,,0
03JAN2021:00:00:00,30 o menos,M,Sputnik,Público,8,0,,0
03JAN2021:00:00:00,31 a 40,F,Sputnik,Público,40,0,,0
03JAN2021:00:00:00,31 a 40,M,Sputnik,Público,22,0,,0
03JAN2021:00:00:00,41 a 50,F,Sputnik,Público,28,0,,0
03JAN2021:00:00:00,41 a 50,M,Sputnik,Público,11,0,,0
03JAN2021:00:00:00,51 a 60,F,Sputnik,Público,16,0,,0
03JAN2021:00:00:00,51 a 60,M,Sputnik,Público,8,0,,0
04JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,10,0,,0
04JAN2021:00:00:00,30 o menos,F,Sputnik,Público,77,0,,0
04JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,4,0,,0
04JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,6,0,,0
04JAN2021:00:00:00,30 o menos,M,Sputnik,Público,50,0,,0
04JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,,0
04JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,15,0,,0
04JAN2021:00:00:00,31 a 40,F,Sputnik,Público,164,0,,0
04JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,9,0,,0
04JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,9,0,,0
04JAN2021:00:00:00,31 a 40,M,Sputnik,Público,89,0,,0
04JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,5,0,,0
04JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,10,0,,0
04JAN2021:00:00:00,41 a 50,F,Sputnik,Público,140,0,,0
04JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,0,,0
04JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,4,0,,0
04JAN2021:00:00:00,41 a 50,M,Sputnik,Público,83,0,,0
04JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,0,,0
04JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,4,0,,0
04JAN2021:00:00:00,51 a 60,F,Sputnik,Público,85,0,,0
04JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,2,0,,0
04JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,2,0,,0
04JAN2021:00:00:00,51 a 60,M,Sputnik,Público,64,0,,0
04JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
04JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,1,0,,0
05JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,29,0,,0
05JAN2021:00:00:00,30 o menos,F,Sputnik,Público,83,0,,0
05JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,16,0,,0
05JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,14,0,,0
05JAN2021:00:00:00,30 o menos,M,Sputnik,Público,51,0,,0
05JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,0,,0
05JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,56,0,,0
05JAN2021:00:00:00,31 a 40,F,Sputnik,Público,158,0,,0
05JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,28,0,,0
05JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,44,0,,0
05JAN2021:00:00:00,31 a 40,M,Sputnik,Público,141,0,,0
05JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,10,0,,0
05JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,28,0,,0
05JAN2021:00:00:00,41 a 50,F,Sputnik,Público,164,0,,0
05JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,26,0,,0
05JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,14,0,,0
05JAN2021:00:00:00,41 a 50,M,Sputnik,Público,94,0,,0
05JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,0,,0
05JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,9,0,,0
05JAN2021:00:00:00,51 a 60,F,Sputnik,Público,114,0,,0
05JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,15,0,,0
05JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,5,0,,0
05JAN2021:00:00:00,51 a 60,M,Sputnik,Público,71,0,,0
05JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,9,0,,0
05JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
05JAN2021:00:00:00,61 a 70,F,Sputnik,Público,2,0,,0
05JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
05JAN2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,,0
06JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,23,0,,0
06JAN2021:00:00:00,30 o menos,F,Sputnik,Público,113,0,,0
06JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,8,0,,0
06JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,12,0,,0
06JAN2021:00:00:00,30 o menos,M,Sputnik,Público,69,0,,0
06JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,0,,0
06JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,42,0,,0
06JAN2021:00:00:00,31 a 40,F,Sputnik,Público,179,0,,0
06JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,14,0,,0
06JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,44,0,,0
06JAN2021:00:00:00,31 a 40,M,Sputnik,Público,136,0,,0
06JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,17,0,,0
06JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,28,0,,0
06JAN2021:00:00:00,41 a 50,F,Sputnik,Público,188,0,,0
06JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,8,0,,0
06JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,27,0,,0
06JAN2021:00:00:00,41 a 50,M,Sputnik,Público,108,0,,0
06JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,8,0,,0
06JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,5,0,,0
06JAN2021:00:00:00,51 a 60,F,Sputnik,Público,156,0,,0
06JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,0,,0
06JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,8,0,,0
06JAN2021:00:00:00,51 a 60,M,Sputnik,Público,73,0,,0
06JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,,0
06JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
06JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,
07JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,7,0,,0
07JAN2021:00:00:00,30 o menos,F,Sputnik,Público,143,0,,0
07JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,6,0,,0
07JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,8,0,,0
07JAN2021:00:00:00,30 o menos,M,Sputnik,Público,77,0,,0
07JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,18,0,,0
07JAN2021:00:00:00,31 a 40,F,Sputnik,Público,285,0,,0
07JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,5,0,,0
07JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,24,0,,0
07JAN2021:00:00:00,31 a 40,M,Sputnik,Público,147,0,,0
07JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,0,,0
07JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,20,0,,0
07JAN2021:00:00:00,41 a 50,F,Sputnik,Público,236,0,,0
07JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,4,0,,0
07JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,10,0,,0
07JAN2021:00:00:00,41 a 50,M,Sputnik,Público,134,0,,0
07JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,0,,0
07JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,8,0,,0
07JAN2021:00:00:00,51 a 60,F,Sputnik,Público,157,0,,0
07JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,0,,0
07JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,2,0,,0
07JAN2021:00:00:00,51 a 60,M,Sputnik,Público,106,0,,0
07JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,,0
08JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,17,0,,0
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público,4,168,,0
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,17,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,32,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público,15,251,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,9,,0
09JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,2,0,,0
09JAN2021:00:00:00,41 a 50,F,Sputnik,Público,65,0,,0
09JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,19,0,,0
09JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,3,0,,0
09JAN2021:00:00:00,41 a 50,M,Sputnik,Público,42,0,,0
09JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,7,0,,0
09JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,3,0,,0
09JAN2021:00:00:00,51 a 60,F,Sputnik,Público,36,0,,0
09JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,5,0,,0
09JAN2021:00:00:00,51 a 60,M,Sputnik,Público,31,0,,0
09JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
10JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,12,0,,0
10JAN2021:00:00:00,30 o menos,F,Sputnik,Público,36,0,,0
10JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,9,0,,0
10JAN2021:00:00:00,30 o menos,M,Sputnik,Público,24,0,,0
10JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,28,0,,0
10JAN2021:00:00:00,31 a 40,F,Sputnik,Público,123,0,,0
10JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,17,0,,0
10JAN2021:00:00:00,31 a 40,M,Sputnik,Público,72,0,,0
10JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,12,0,,0
10JAN2021:00:00:00,41 a 50,F,Sputnik,Público,90,0,,0
10JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,9,0,,0
10JAN2021:00:00:00,41 a 50,M,Sputnik,Público,44,0,,0
10JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,1,0,,0
10JAN2021:00:00:00,51 a 60,F,Sputnik,Público,57,0,,0
10JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,3,0,,0
10JAN2021:00:00:00,51 a 60,M,Sputnik,Público,28,0,,0
10JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,1,0,,0
10JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
11JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,29,0,,0
11JAN2021:00:00:00,30 o menos,F,Sputnik,Público,203,0,,0
11JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,26,0,,0
11JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,19,0,,0
11JAN2021:00:00:00,30 o menos,M,Sputnik,Público,83,0,,0
11JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,0,,0
11JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,69,0,,0
11JAN2021:00:00:00,31 a 40,F,Sputnik,Público,294,0,,0
11JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,38,0,,0
11JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,51,0,,0
11JAN2021:00:00:00,31 a 40,M,Sputnik,Público,195,0,,0
11JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,19,0,,0
11JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,54,0,,0
11JAN2021:00:00:00,41 a 50,F,Sputnik,Público,254,0,,0
11JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,15,0,,0
11JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,32,0,,0
11JAN2021:00:00:00,41 a 50,M,Sputnik,Público,131,0,,0
11JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,0,,0
11JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,22,0,,0
11JAN2021:00:00:00,51 a 60,F,Sputnik,Público,174,0,,0
11JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,10,0,,0
11JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,12,0,,0
11JAN2021:00:00:00,51 a 60,M,Sputnik,Público,86,0,,0
11JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,7,0,,0
11JAN2021:00:00:00,61 a 70,F,Sputnik,Público,3,0,,0
11JAN2021:00:00:00,61 a 70,M,Sputnik,Público,2,0,,0
12JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,12,0,,0
12JAN2021:00:00:00,30 o menos,F,Sputnik,Público,145,0,,0
12JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,33,0,,0
12JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,8,0,,0
12JAN2021:00:00:00,30 o menos,M,Sputnik,Público,71,0,,0
12JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,0,,0
12JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,67,0,,0
12JAN2021:00:00:00,31 a 40,F,Sputnik,Público,265,0,,0
12JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,56,0,,0
12JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,48,0,,0
12JAN2021:00:00:00,31 a 40,M,Sputnik,Público,155,0,,0
12JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,32,0,,0
12JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,30,0,,0
12JAN2021:00:00:00,41 a 50,F,Sputnik,Público,229,0,,0
12JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,31,0,,0
12JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,27,0,,0
12JAN2021:00:00:00,41 a 50,M,Sputnik,Público,102,0,,0
12JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,21,0,,0
12JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,24,0,,0
12JAN2021:00:00:00,51 a 60,F,Sputnik,Público,174,0,,0
12JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,22,0,,0
12JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,13,0,,0
12JAN2021:00:00:00,51 a 60,M,Sputnik,Público,86,0,,0
12JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,9,0,,0
12JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
12JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,,0
13JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,47,0,,0
13JAN2021:00:00:00,30 o menos,F,Sputnik,Público,114,0,,0
13JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,18,0,,0
13JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,30,0,,0
13JAN2021:00:00:00,30 o menos,M,Sputnik,Público,36,0,,0
13JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,13,0,,0
13JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,88,0,,0
13JAN2021:00:00:00,31 a 40,F,Sputnik,Público,194,0,,0
13JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,41,0,,0
13JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,53,0,,0
13JAN2021:00:00:00,31 a 40,M,Sputnik,Público,91,0,,0
13JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,20,0,,0
13JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,54,0,,0
13JAN2021:00:00:00,41 a 50,F,Sputnik,Público,148,0,,0
13JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,32,0,,0
13JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,21,0,,0
13JAN2021:00:00:00,41 a 50,M,Sputnik,Público,89,0,,0
13JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,18,0,,0
13JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,25,0,,0
13JAN2021:00:00:00,51 a 60,F,Sputnik,Público,115,0,,0
13JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,14,0,,0
13JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,15,0,,0
13JAN2021:00:00:00,51 a 60,M,Sputnik,Público,66,0,,0
13JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,12,0,,0
13JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
14JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,80,0,,0
14JAN2021:00:00:00,30 o menos,F,Sputnik,Público,146,0,,0
14JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,53,0,,0
14JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,45,0,,0
14JAN2021:00:00:00,30 o menos,M,Sputnik,Público,98,0,,0
14JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,26,0,,0
14JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,161,0,,0
14JAN2021:00:00:00,31 a 40,F,Sputnik,Público,265,0,,0
14JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,60,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,116,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Público,135,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,41,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,117,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Público,235,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,42,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,50,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Público,138,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,28,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,54,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Público,173,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,27,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,27,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Público,82,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,12,0,,0
14JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,157,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Público,256,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,37,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,69,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Público,130,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,0,,0
15JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,251,0,,0
07FEB2021:00:00:00,31 a 40,M,Sputnik,Público,31,47,,0
07FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,4,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,13,16,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Público,54,107,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,7,15,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Público,28,56,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,4,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,3,9,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Público,38,60,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,1,,0
